对比类型,处理因素,量表,队列,模型,思考模式,条目编号,条目名称,参照条件编号,参照刺激条件,目标条件编号,目标刺激条件,共同被试数N,共同被试普通总分一致,共同被试校正总分一致,普通参照相关,普通目标相关,普通相关变化（目标－参照）,普通变化95%CI下限,普通变化95%CI上限,普通置换P值,校正参照相关,校正目标相关,校正相关变化（目标－参照）,校正变化95%CI下限,校正变化95%CI上限,校正置换P值,可估计性代码,可估计性,普通FDR校正q值,校正FDR校正q值,校正差异结论 
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,99,是,是,0.15088766079739394,0.05118601922736014,-0.0997016415700338,-0.2904456410129814,0.07979568459186023,0.34132933533233384,0.11046724392542771,0.004529973573792884,-0.10593727035163483,-0.28864548991471806,0.1028186623638458,0.28735632183908044,formal,正式,0.6258101718371584,0.6217345872518286,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,99,是,是,0.15088766079739394,0.12371555023047694,-0.027172110566917,-0.14905284491602888,0.07368001939034872,0.6776611694152923,0.11046724392542771,0.07158805737502108,-0.03887918655040663,-0.16773406888384806,0.08451191829797278,0.5452273863068465,formal,正式,0.8578902038342531,0.7922288855572214,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,99,是,是,0.15088766079739394,0.16127718159502266,0.010389520797628726,-0.05182496765132182,0.08009335496948437,0.7856071964017991,0.11046724392542771,0.12102433090291487,0.010557086977487154,-0.05678318498012551,0.07522760466182014,0.7626186906546727,formal,正式,0.9165417291354323,0.889194825664091,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,99,是,是,0.15088766079739394,0.25350575111746465,0.10261809032007072,-0.06320096940391833,0.26316989453350365,0.23338330834582707,0.11046724392542771,0.2173704291271829,0.1069031852017552,-0.05603703695290917,0.2622076730691091,0.22188905547226387,formal,正式,0.5554522738630684,0.5500999500249876,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,99,是,是,0.15088766079739394,0.20014248475434634,0.04925482395695241,-0.0987871881582245,0.21099108072378764,0.5622188905547226,0.11046724392542771,0.16232664088463875,0.05185939695921103,-0.12288893206925816,0.22885142485996474,0.5552223888055972,formal,正式,0.7690120457012873,0.7922288855572214,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,99,是,是,0.3223129817973375,0.24729355546304765,-0.07501942633428987,-0.16561407016196106,-0.0002076886120813031,0.10644677661169415,0.26949136908355315,0.1934356051210571,-0.07605576396249605,-0.1832949958222012,-0.0033377528133131705,0.07146426786606697,formal,正式,0.4441685407296352,0.3865567216391804,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,99,是,是,0.3223129817973375,0.28634071605309813,-0.035972265744239396,-0.16368431655598162,0.1074143665554419,0.6151924037981009,0.26949136908355315,0.23717651935629233,-0.032314849727260814,-0.18190860052806282,0.1255845639052737,0.6516741629185407,formal,正式,0.8044823741975166,0.8163076356558563,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,99,是,是,0.3223129817973375,0.20562614208244773,-0.1166868397148898,-0.25990525470104064,-0.009993231717044544,0.08895552223888056,0.26949136908355315,0.15597955536884092,-0.11351181371471222,-0.24199085819741437,-0.00495957239350965,0.11544227886056972,formal,正式,0.44373966862722486,0.45792103948025986,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,99,是,是,0.3223129817973375,0.31134457939862353,-0.010968402398713994,-0.10728868159909533,0.06917394985326354,0.9070464767616192,0.26949136908355315,0.25351333153548966,-0.015978037548063484,-0.12530533751476267,0.0600626549236625,0.8425787106446777,formal,正式,0.9804969310216686,0.9247358302830567,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,99,是,是,0.3223129817973375,0.29060006338046207,-0.03171291841687546,-0.08800847806447244,0.021631361879401245,0.28285857071464265,0.26949136908355315,0.238693733045865,-0.030797636037688148,-0.08365065369921366,0.017264805546794507,0.2988505747126437,formal,正式,0.5905292967551311,0.6350574712643678,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,99,是,是,0.3223129817973375,0.22135472052260272,-0.10095826127473481,-0.24876279307193336,0.038342522724057575,0.20789605197401298,0.26949136908355315,0.17159771332650017,-0.09789365575705297,-0.22175885416342558,0.039946501396648314,0.2063968015992004,formal,正式,0.5554522738630684,0.5500999500249876,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,99,是,是,0.3223129817973375,0.19622416254654954,-0.126088819250788,-0.28160860422576794,0.00933012008073072,0.09695152423788106,0.26949136908355315,0.14424425600402,-0.12524711307953315,-0.2724861328533611,-0.0018769370736062753,0.09345327336331834,formal,正式,0.44373966862722486,0.42478760619690153,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,99,是,是,0.16975697381868632,0.12362031210973295,-0.046136661708953364,-0.2818710108485142,0.1936954316329288,0.697151424287856,0.16483546165044827,0.11806536151832613,-0.04677010013212214,-0.27374966080206775,0.20208668020114537,0.7091454272863568,formal,正式,0.8732738893711038,0.852407129768449,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,99,是,是,0.16975697381868632,0.3059025700023294,0.13614559618364308,-0.03547230531321101,0.33321140970855256,0.18790604697651175,0.16483546165044827,0.2976690655485819,0.13283360389813365,-0.06288923884918546,0.3405653010113416,0.2143928035982009,formal,正式,0.545385843663534,0.5500999500249876,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,99,是,是,0.16975697381868632,0.27275291382164707,0.10299594000296075,-0.11751510503601213,0.3074530188801887,0.3328335832083958,0.16483546165044827,0.2630861700995679,0.09825070844911965,-0.1284101479794484,0.3142745306202003,0.3658170914542729,formal,正式,0.6258101718371584,0.6805097451274362,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,99,是,是,0.16975697381868632,0.2949192392803075,0.12516226546162118,-0.05967064464538857,0.28909505636765054,0.17991004497751126,0.16483546165044827,0.29277430924216274,0.12793884759171448,-0.03963275954052632,0.32221066187926317,0.1489255372313843,formal,正式,0.545385843663534,0.5229885057471265,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,99,是,是,0.16975697381868632,0.19549772300183313,0.02574074918314681,-0.14288352133070126,0.19920366707433798,0.7956021989005497,0.16483546165044827,0.19246651552462302,0.02763105387417475,-0.1500174400950124,0.21701577572287065,0.769615192403798,formal,正式,0.9191908899918972,0.889194825664091,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,99,是,是,0.16975697381868632,0.04014682792390239,-0.12961014589478392,-0.3808697116117912,0.12976432364366397,0.3743128435782109,0.16483546165044827,0.03362915517233753,-0.13120630647811074,-0.3727365790972455,0.13956160916408583,0.37881059470264866,formal,正式,0.6455540345769144,0.6805097451274362,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,99,是,是,0.16975697381868632,-0.11759151329720573,-0.28734848711589206,-0.5286818602829342,-0.04424064654749732,0.05297351324337831,0.16483546165044827,-0.12252429927748812,-0.28735976092793636,-0.5153320074893732,-0.03362335586525616,0.049475262368815595,formal,正式,0.3818617007285831,0.3738130934532734,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,99,是,是,0.5878263382844384,0.43822026277582254,-0.14960607550861588,-0.30787774364360915,-0.01818078364678646,0.04547726136931534,0.5358956496458294,0.3985722557095277,-0.13732339393630166,-0.30471831565846974,-0.0006755603153768858,0.06646676661669165,formal,正式,0.3865567216391804,0.49434657671164417,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,99,是,是,0.5878263382844384,0.5302021291629734,-0.05762420912146504,-0.21041734232165024,0.05719781333272705,0.47876061969015493,0.5358956496458294,0.5170261175238603,-0.018869532121969068,-0.16334402300585796,0.12413282852418472,0.815592203898051,formal,正式,0.9189115119859426,0.9548904792886576,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,99,是,是,0.5878263382844384,0.552484376257231,-0.03534196202720741,-0.16456770455083033,0.11085060443406614,0.6451774112943528,0.5358956496458294,0.535252904123095,-0.0006427455227343559,-0.14135928689613197,0.137931026239483,0.992503748125937,formal,正式,0.9632149737097263,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,99,是,是,0.5878263382844384,0.6266450763721819,0.0388187380877435,-0.034765295673204306,0.12301837915956426,0.3453273363318341,0.5358956496458294,0.5812754677416461,0.045379818095816704,-0.038748254638139995,0.14348865369102723,0.31984007996002,formal,正式,0.8386521025201686,0.8053265034149591,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,99,是,是,0.5878263382844384,0.381486833859884,-0.2063395044245544,-0.3940892646366769,-0.059692244833120446,0.01199400299850075,0.5358956496458294,0.3488905568640749,-0.18700509278175448,-0.3519314918660763,-0.03573604516537278,0.02348825587206397,formal,正式,0.29735132433783107,0.3522469534463537,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,99,是,是,0.5878263382844384,0.4799509916971174,-0.10787534658732101,-0.27772336395784913,0.03442988715718004,0.21539230384807595,0.5358956496458294,0.4443963704073749,-0.09149927923845447,-0.2612194371599087,0.03917167969625656,0.2983508245877061,formal,正式,0.6266135225070392,0.7889721805763784,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,99,是,是,0.5878263382844384,0.47577098138296225,-0.11205535690147617,-0.25897728576484846,0.04352717432061361,0.18490754622688654,0.5358956496458294,0.4454347856591123,-0.09046086398671704,-0.2535671269498261,0.05017233101751289,0.29185407296351823,formal,正式,0.6266135225070392,0.7889721805763784,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,99,是,是,0.429128496095247,0.3322166881567895,-0.0969118079384575,-0.2536643768793582,0.04337319228657647,0.16841579210394803,0.3848502882321167,0.2831226822557272,-0.10172760597638952,-0.2565262328152882,0.028773261973459332,0.14642678660669664,formal,正式,0.6262962268865567,0.6223138430784607,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,99,是,是,0.429128496095247,0.28000035386763955,-0.14912814222760745,-0.29871317251900453,-0.007261457986546881,0.04997501249375312,0.3848502882321167,0.2332528436404965,-0.1515974445916202,-0.3053732372522086,9.018118843765399e-05,0.046476761619190406,formal,正式,0.39646843245044144,0.372680326503415,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,99,是,是,0.429128496095247,0.3938979594434917,-0.035230536651755295,-0.15825049606483668,0.09389745634214355,0.6196901549225388,0.3848502882321167,0.36019374145943733,-0.024656546772679366,-0.1782172737915289,0.11195622172101032,0.7226386806596702,formal,正式,0.9632149737097263,0.9548904792886576,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,99,是,是,0.429128496095247,0.3597784347690402,-0.0693500613262068,-0.18688446401851144,0.04833996907345001,0.20539730134932535,0.3848502882321167,0.32900909945759865,-0.05584118877451805,-0.16964470240983429,0.040316885654016366,0.3153423288355822,formal,正式,0.6266135225070392,0.8053265034149591,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,99,是,是,0.429128496095247,0.3660919767412317,-0.06303651935401533,-0.21131343971667424,0.06375492622174735,0.4217891054472764,0.3848502882321167,0.31363984534528294,-0.07121044288683376,-0.23553534857961225,0.07527749625145894,0.3583208395802099,formal,正式,0.8668547082391007,0.8360146849652098,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,99,是,是,0.429128496095247,0.2813238661541052,-0.1478046299411418,-0.3104772109984459,0.0016694070019974833,0.08045977011494253,0.3848502882321167,0.24068752394648113,-0.14416276428563557,-0.30937680488733793,-0.002738080001232319,0.09645177411294353,formal,正式,0.5632183908045977,0.605045303435239,差异未达FDR显著
