source_path,relative_path,workspace,size_bytes,modified_at,freeze_status,reason,sha256
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\026A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/026A.txt,去噪声,379,2026-04-07T09:40:23.727431+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\026B.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/026B.txt,去噪声,705,2026-04-07T09:40:29.453005+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\027A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/027A.txt,去噪声,381,2026-04-07T09:40:33.189976+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\027B.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/027B.txt,去噪声,793,2026-04-07T09:40:37.058134+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\028A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/028A.txt,去噪声,479,2026-04-07T09:40:43.332795+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\029A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/029A.txt,去噪声,588,2026-04-07T09:40:47.480181+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\030A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/030A.txt,去噪声,458,2026-04-07T09:40:43.625838+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\031A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/031A.txt,去噪声,548,2026-04-07T09:40:50.395663+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\032A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/032A.txt,去噪声,388,2026-04-07T09:40:51.905044+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\033A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/033A.txt,去噪声,493,2026-04-07T09:40:54.516016+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\034A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/034A.txt,去噪声,780,2026-04-07T09:40:57.880095+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\035A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/035A.txt,去噪声,532,2026-04-07T09:41:02.679575+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\036A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/036A.txt,去噪声,881,2026-04-07T09:41:03.894681+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\037A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/037A.txt,去噪声,400,2026-04-07T09:41:05.008661+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\038A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/038A.txt,去噪声,797,2026-04-07T09:41:03.783516+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\039A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/039A.txt,去噪声,331,2026-04-07T09:41:06.224889+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\040A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/040A.txt,去噪声,378,2026-04-07T09:41:09.036606+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\041A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/041A.txt,去噪声,513,2026-04-07T09:41:12.556677+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\042A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/042A.txt,去噪声,533,2026-04-07T09:41:14.084766+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\043A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/043A.txt,去噪声,433,2026-04-07T09:41:11.641873+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\044A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/044A.txt,去噪声,514,2026-04-07T09:41:16.452193+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\045A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/045A.txt,去噪声,545,2026-04-07T09:41:20.378807+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\046A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/046A.txt,去噪声,604,2026-04-07T09:41:22.216181+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\047A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/047A.txt,去噪声,473,2026-04-07T09:41:25.653869+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\048A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/048A.txt,去噪声,384,2026-04-07T09:41:24.209289+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\049A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/049A.txt,去噪声,544,2026-04-07T09:41:22.674430+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\050A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/050A.txt,去噪声,438,2026-04-07T09:41:30.460277+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\051A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/051A.txt,去噪声,531,2026-04-07T09:41:29.895381+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\052A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/052A.txt,去噪声,726,2026-04-07T09:41:31.788967+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\053A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/053A.txt,去噪声,555,2026-04-07T09:41:35.235542+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\054A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/054A.txt,去噪声,448,2026-04-07T09:41:33.803847+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\055A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/055A.txt,去噪声,441,2026-04-07T09:41:35.944163+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\056A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/056A.txt,去噪声,384,2026-04-07T09:41:42.184658+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\057A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/057A.txt,去噪声,389,2026-04-07T09:41:41.718064+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\058A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/058A.txt,去噪声,473,2026-04-07T09:41:44.162095+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\059A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/059A.txt,去噪声,536,2026-04-07T09:40:30.321839+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\060A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/060A.txt,去噪声,575,2026-04-07T09:40:28.113063+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\061A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/061A.txt,去噪声,524,2026-04-07T09:40:27.280643+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\062A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/062A.txt,去噪声,464,2026-04-07T09:40:24.640074+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\065A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/065A.txt,去噪声,437,2026-04-07T09:40:27.076422+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\066A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/066A.txt,去噪声,475,2026-04-07T09:45:30.599176+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\067A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/067A.txt,去噪声,620,2026-04-07T09:40:35.306628+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\068A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/068A.txt,去噪声,705,2026-04-07T09:40:36.779216+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\069A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/069A.txt,去噪声,642,2026-04-07T09:40:41.795640+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\070A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/070A.txt,去噪声,473,2026-04-07T09:40:40.314557+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\071A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/071A.txt,去噪声,687,2026-04-07T09:40:45.514483+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\072A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/072A.txt,去噪声,612,2026-04-07T09:40:46.282152+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\073A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/073A.txt,去噪声,680,2026-04-07T09:40:51.326183+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\074A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/074A.txt,去噪声,505,2026-04-07T09:40:55.754929+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\有噪声患者全文narrative\第三人称\075A.txt,去噪声/文本转化/有噪声患者全文narrative/第三人称/075A.txt,去噪声,522,2026-04-07T09:40:58.583469+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\特征聚合脚本.py,去噪声/文本转化/特征聚合脚本.py,去噪声,9066,2026-04-08T08:19:44.460010+00:00,pointer_only,non-result,nan
PDCH\去噪声\文本转化\第一人称\Events_Summary_1st.xlsx,去噪声/文本转化/第一人称/Events_Summary_1st.xlsx,去噪声,3395781,2026-04-03T01:35:52.499725+00:00,selected_in_zip,early cleaning/noise or event scoring result,65cba0bf43cad1ca477bebe34a830427e9962b4f5a74f70274495af5111d26ef
PDCH\去噪声\文本转化\第一人称\range_021A_025B_processed.json,去噪声/文本转化/第一人称/range_021A_025B_processed.json,去噪声,375329,2026-03-30T04:06:06.636104+00:00,selected_in_zip,early cleaning/noise or event scoring result,3938310a353720dbea5eb088b2705533faff6f6ed2cfd8d5692ffc08173ac0b6
PDCH\去噪声\文本转化\第一人称\无噪音\001A_processed.json,去噪声/文本转化/第一人称/无噪音/001A_processed.json,去噪声,36348,2026-03-31T02:31:40.909019+00:00,selected_in_zip,early cleaning/noise or event scoring result,aae063412f5961e643317581ed0d59d687be22f53b6b1f5a600b81a988d2bc50
PDCH\去噪声\文本转化\第一人称\无噪音\001B_processed.json,去噪声/文本转化/第一人称/无噪音/001B_processed.json,去噪声,81949,2026-03-31T02:44:30.437469+00:00,selected_in_zip,early cleaning/noise or event scoring result,ba44d62e9c23cf250fafbecb1a818eeb4537734378e1a20a7c248c1919e5c0d5
PDCH\去噪声\文本转化\第一人称\无噪音\002A_processed.json,去噪声/文本转化/第一人称/无噪音/002A_processed.json,去噪声,41392,2026-03-31T13:04:11.599280+00:00,selected_in_zip,early cleaning/noise or event scoring result,c4f41cab5231adb07222b1ac2eacac29fff871cbcb923a9663e626b7112bf378
PDCH\去噪声\文本转化\第一人称\无噪音\002B_processed.json,去噪声/文本转化/第一人称/无噪音/002B_processed.json,去噪声,42275,2026-03-31T02:51:47.353104+00:00,selected_in_zip,early cleaning/noise or event scoring result,67ff2b11fd7eb8aba6c9ca94d6b8ced9c48e2b76aaf54df3ffdf78eb4b5844f4
PDCH\去噪声\文本转化\第一人称\无噪音\003A_processed.json,去噪声/文本转化/第一人称/无噪音/003A_processed.json,去噪声,49096,2026-03-31T03:01:14.141377+00:00,selected_in_zip,early cleaning/noise or event scoring result,b4d81a790f46b29f3d53b75bd4eedaad2781c4818b1dd7133485dc3c48299573
PDCH\去噪声\文本转化\第一人称\无噪音\003B_processed.json,去噪声/文本转化/第一人称/无噪音/003B_processed.json,去噪声,61188,2026-03-31T03:08:38.509401+00:00,selected_in_zip,early cleaning/noise or event scoring result,44b45e7ad3392557883a64024109790848406c2a4429b20c958b3bebf68b53a3
PDCH\去噪声\文本转化\第一人称\无噪音\004A_processed.json,去噪声/文本转化/第一人称/无噪音/004A_processed.json,去噪声,50797,2026-03-31T03:17:54.457775+00:00,selected_in_zip,early cleaning/noise or event scoring result,9d612f257a94a4a0a53e7436e67340e79c5188e87960c5e64f72d1c1058e62f4
PDCH\去噪声\文本转化\第一人称\无噪音\004B_processed.json,去噪声/文本转化/第一人称/无噪音/004B_processed.json,去噪声,41988,2026-03-31T03:21:10.171710+00:00,selected_in_zip,early cleaning/noise or event scoring result,f24a57cd2da48a476abc056a77ece8d10229fa42eb0f19ab869cb96d2178614c
PDCH\去噪声\文本转化\第一人称\无噪音\005A_processed.json,去噪声/文本转化/第一人称/无噪音/005A_processed.json,去噪声,78077,2026-03-31T13:12:41.723319+00:00,selected_in_zip,early cleaning/noise or event scoring result,90f0df844ffd4b4bcb4a0eb3bd7c2494b9bd6cf9b98d973a5a092f2ca8be3ad3
PDCH\去噪声\文本转化\第一人称\无噪音\005B_processed.json,去噪声/文本转化/第一人称/无噪音/005B_processed.json,去噪声,63133,2026-03-31T03:28:43.447090+00:00,selected_in_zip,early cleaning/noise or event scoring result,8e9423b1303dac2b1e23d73aeaa80b07df2e8cd2447fc3bf2dc0e71be7d89048
PDCH\去噪声\文本转化\第一人称\无噪音\006A_processed.json,去噪声/文本转化/第一人称/无噪音/006A_processed.json,去噪声,68331,2026-03-31T03:38:02.518882+00:00,selected_in_zip,early cleaning/noise or event scoring result,bab253e3178132d4fe6b4c2ed3828c6094baccd1c8819f05b3c9a015f2e1e338
PDCH\去噪声\文本转化\第一人称\无噪音\006B_processed.json,去噪声/文本转化/第一人称/无噪音/006B_processed.json,去噪声,24060,2026-03-31T03:42:29.455455+00:00,selected_in_zip,early cleaning/noise or event scoring result,5cd332538d7baf0ab6529339d0e0ffe9c57b47b24ffe9a87d7b99fb5efc85781
